status;time;card_type;city;amount;id
fail;1/9/2025 18:00;Vsa;Qom;9999999999.0;36
success;3/9/2025 2:24;Amex;Mashhad;0.0;100
success;4/9/2025 12:12;Amex;Tehran ;205000.0;70
success;13/9/2025 4:15;Amex;Tehran;419089.0;80
failed;6/9/2025 14:00;Discover;Mashhad;177050.0;45
Success;26/9/2025 10:48;Discover;Qom;-5000.0;93
fail;14/9/2025 18:45;Amex;Tehran;50200.0;97
failed;5/9/2025 2:30;Visa;Isfahan;5000.0;26
success;16/9/2025 10:48;Discover;Ahvaz;419089.0;11
success;15/9/2025 2:54;MasterCard;Mashhad;1158713.0;52
success;15/9/2025 3:00;MasterCard;THR;-5000.0;25
fail;30/9/2025 18:00;MasterCard;Shiraz;177050.0;31
failed;4/9/2025 19:51;MastCard;Ahvaz;200000.0;85
success;8/9/2025 14:30;MasterCard;Ahvaz;1387769.0;45
failed;27/9/2025 4:15;Master-Card;Karaj;1305967.0;67
succeed;16/9/2025 2:54;Discover;Ahvaz;1578078.0;76
success;28/9/2025 21:10;MasterCard;Karaj;12345.0;40
fail;16/9/2025 16:40;Visa;Qom;443463.0;46
fail;30/9/2025 19:51;Discover;Qom;1782689.0;54
fail;4/9/2025 21:10;Master-Card;Tehran;-999999.0;41
fail;13/9/2025 21:23;Discover;karaj;850000.0;90
failed;26/9/2025 21:21;Discover;Tabriz;585954.0;81
fail;28/9/2025 9:09;MasterCard;Qom;583952.0;38
FAIL;13/9/2025 5:56;Visa;Tabriz;300000.0;36
success;2/9/2025 7:32;MasterCard;Karaj;99999.0;83
fail;3/9/2025 4:40;Discover;Tehran ;774681.0;44
success;22/9/2025 18:45;Discover;Ahvaz;650000.0;57
success;8/9/2025 8:08;Vsa;Shiraz;-5000.0;66
success;24/9/2025 11:11;Amex;Qom;0.0;81
success;15/9/2025 2:37;MasterCard;Mashhad;1427657.0;30
fail;11/9/2025 13:10;Amex;Tabriz;343679.0;10
success;9/9/2025 10:05;MastCard;Isfahan;1883871.0;100
success;7/9/2025 0:00;MastCard;Isfahan;-5000.0;61
failed;13/9/2025 11:11;Visa;tehr@n;100000.0;63
failed;2/9/2025 4:15;Discover;Isfahan;419089.0;36
fail;8/9/2025 19:51;Discover;Qom;650000.0;54
fail;7/9/2025 9:45;Visa;TEHRAN;419089.0;98
success;24/9/2025 3:27;Visa;Mashhad;333333.0;65
FAIL;12/9/2025 19:29;Visa;Tabriz;100.5;82
success;19/9/2025 14:55;Vsa;Isfahan;-999999.0;4
fail;7/9/2025 18:45;Amex;Isfahan;-5000.0;55
fail;10/9/2025 2:30;Discover;Karaj;-5000.0;54
fail;29/9/2025 17:07;Amex;Tabriz;-1.0;92
fail;25/9/2025 4:40;MastCard;Karaj;-5000.0;90
success;16/9/2025 8:08;Discover;TEHRAN;9999999999.0;64
success;3/9/2025 15:45;MasterCard;Isfahan;650000.0;93
fail;30/9/2025 1:01;Visa;Tehran;1782689.0;22
fail;10/9/2025 21:23;Amex;Shiraz;555555.0;25
fail;6/9/2025 19:19;Discover;Isfahan;1768588.0;81
failed;18/9/2025 10:48;MasterCard;Mashhad;0.0;59
success;18/9/2025 16:40;MasterCard;Shiraz;419089.0;57
FAIL;5/9/2025 12:34;Amex;Isfahan;412308.0;54
success;21/9/2025 2:20;Amex;TEHRAN;1782689.0;44
fail;29/9/2025 5:23;MasterCard;Isfahan;650000.0;52
fail;7/9/2025 10:48;Visa;Tabriz;0.0;76
success;28/9/2025 10:05;Amex;THR;-5000.0;16
success;2/9/2025 11:11;Master-Card;Tehran;120000.0;16
success;11/9/2025 2:37;Vsa;Tehran;-999999.0;81
success;30/9/2025 5:23;visa;tehr@n;1387769.0;55
success;13/9/2025 9:45;Visa;Tabriz;1578078.0;61
fail;23/9/2025 14:30;Visa;Tehran;774681.0;96
failed;5/9/2025 0:00;MasterCard;Mashhad;120000.0;79
success;30/9/2025 12:44;Discover;Tehran;9999999999.0;77
fail;6/9/2025 5:56;Visa;Shiraz;9999999999.0;40
success;24/9/2025 20:33;MasterCard;Mashhad;177050.0;92
success;26/9/2025 5:23;Discover;Shiraz;250000.0;21
fail;29/9/2025 19:19;Discover;Tabriz;914282.0;66
success;14/9/2025 19:19;Master Card;TEHRAN;0.0;8
fail;12/9/2025 12:12;Discover;Tabriz;0.0;71
fail;4/9/2025 18:45;Visa;Shiraz;-5000.0;10
fail;29/9/2025 9:09;Visa;tehr@n;1883871.0;57
fail;23/9/2025 11:11;Vsa;Isfahan;300000.0;4
fail;6/9/2025 5:56;MastCard;Tehran;471227.0;43
fail;10/9/2025 19:51;Visa;Tehran;914465.0;100
failed;18/9/2025 12:34;Visa;Tehran ;100000.0;63
fail;15/9/2025 11:11;MastCard;Ahvaz;200000.0;43
success;8/9/2025 14:11;Discover;TEHRAN;120000.0;67
fail;26/9/2025 4:15;visa;Karaj;343679.0;82
success;9/9/2025 14:02;MasterCard;Isfahan;200000.0;51
fail;5/9/2025 18:12;Visa;Tehran;-5000.0;56
fail;10/9/2025 15:45;Master-Card;tehr@n;1158713.0;43
fail;20/9/2025 14:00;Discover;Mashhad;343679.0;24
succeed;6/9/2025 2:30;Discover;Isfahan;-5000.0;97
success;16/9/2025 16:40;Discover;Qom;-1.0;34
fail;24/9/2025 7:08;Vsa;Tehran;0.0;59
fail;27/9/2025 12:44;Visa;Tabriz;1578078.0;2
fail;3/9/2025 5:23;Discover;Shiraz;1463119.0;2
fail;10/9/2025 18:45;Visa;Tehran;-999999.0;10
failed;11/9/2025 8:59;Vsa;Tehran;914465.0;23
success;11/9/2025 18:00;Discover;Mashhad;976246.0;15
success;17/9/2025 2:37;Discover;Shiraz;443463.0;76
fail;4/9/2025 0:00;Amex;Tehran;1427657.0;17
success;4/9/2025 17:07;MastCard;Tehran;0.0;82
fail;17/9/2025 9:45;Vsa;tehr@n;1387769.0;14
fail;9/9/2025 19:40;Discover;Tehran;1387769.0;81
success;19/9/2025 19:51;Vsa;Tehran;419089.0;79
fail;5/9/2025 0:00;MasterCard;Tabriz;-999999.0;76
success;22/9/2025 2:30;Visa;Tabriz;471227.0;16
failed;24/9/2025 20:20;Vsa;Qom;-5000.0;32
fail;6/9/2025 3:00;Amex;TEHRAN;-999999.0;23
failed;3/9/2025 14:30;Amex;Mashhad;99999.0;34
fail;22/9/2025 5:23;nan;Ahvaz;1050805.0;99
fail;1/9/2025 0:00;Amex;TEHRAN;545116.0;16
success;20/9/2025 3:27;Visa;Tehran;300000.0;34
success;22/9/2025 12:34;Master-Card;Mashhad;0.0;71
fail;16/9/2025 2:20;Discover;Shiraz;471227.0;33
failed;23/9/2025 8:08;MasterCard;Tabriz;0.0;68
FAIL;11/9/2025 16:16;Visa;Karaj;1578078.0;43
fail;13/9/2025 10:05;Discover;Karaj;850000.0;64
failed;27/9/2025 18:45;MastCard;Isfahan;333333.0;71
success;10/9/2025 2:30;MasterCard;Tehran;343679.0;18
Success;3/9/2025 9:09;Amex;Tehran;123456.0;68
fail;9/9/2025 16:16;Vsa;Isfahan;419089.0;61
failed;28/9/2025 21:23;Discover;Tehran;-999999.0;75
fail;12/9/2025 16:40;Amex;Ahvaz;650000.0;20
failed;23/9/2025 9:45;Vsa;Isfahan;545116.0;11
success;14/9/2025 20:20;MastCard;Shiraz;1782689.0;79
fail;1/9/2025 18:00;MasterCard;Isfahan;100000.0;46
fail;18/9/2025 2:54;Discover;Ahvaz;1578078.0;64
failed;17/9/2025 13:13;MasterCard;THR;333333.0;81
success;27/9/2025 22:27;MasterCard;karaj;1158713.0;99
fail;9/9/2025 19:19;Discover;Mashhad;120000.0;76
success;9/9/2025 16:16;MastCard;Tehran;914282.0;28
failed;23/9/2025 9:09;Visa;Isfahan;177050.0;48
fail;10/9/2025 12:12;VISA;Isfahan;177050.0;35
fail;19/9/2025 5:56;Vsa;Tehran ;471227.0;8
Success;29/9/2025 0:00;Discover;Qom;0.0;92
fail;15/9/2025 8:59;Visa;Shiraz;100000.0;22
fail;5/9/2025 14:02;MastCard;Ahvaz;177050.0;24
fail;15/9/2025 6:06;MastCard;Qom;177050.0;66
failed;20/9/2025 0:00;VISA;Qom;0.0;96
fail;23/9/2025 16:40;Discover;Tabriz;0.0;87
success;30/9/2025 0:00;Visa;Tehran;545116.0;64
failed;25/9/2025 17:17;nan;Karaj;1502601.0;65
fail;28/9/2025 7:08;Discover;THR;1782689.0;14
failed;2/9/2025 23:59;MastCard;Isfahan;976246.0;25
success;13/9/2025 8:59;Visa;Qom;1387769.0;3
success;24/9/2025 1:51;MastCard;Tabriz;1578078.0;5
fail;16/9/2025 2:37;Visa;Mashhad;0.0;65
success;15/9/2025 16:40;MastCard;Tabriz;63489.0;54
fail;25/9/2025 1:01;MasterCard;Ahvaz;300000.0;19
fail;10/9/2025 16:16;Master Card;Mashhad;1387769.0;98
Success;14/9/2025 5:56;Visa;Qom;-999999.0;54
fail;10/9/2025 2:30;Discover;Tehran;650000.0;95
failed;25/9/2025 13:13;Visa;Shiraz;-999999.0;76
fail;14/9/2025 20:33;Master-Card;Tabriz;0.0;10
fail;26/9/2025 10:48;Amex;Isfahan;333333.0;99
failed;30/9/2025 12:12;MasterCard;Isfahan;99999.0;16
fail;23/9/2025 14:30;Visa;Mashhad;1578078.0;46
failed;9/9/2025 1:01;MasterCard;Tabriz;9999999999.0;29
success;25/9/2025 18:12;MasterCard;THR;583952.0;15
fail;14/9/2025 12:44;Discover;Isfahan;976246.0;48
success;3/9/2025 3:27;Vsa;Shiraz;12345.0;11
fail;20/9/2025 14:02;Visa;Shiraz;0.0;34
fail;16/9/2025 10:48;Amex;Shiraz;1427657.0;36
success;2/9/2025 14:11;Vsa;Qom;1387769.0;30
fail;10/9/2025 15:45;Master-Card;karaj;774681.0;100
fail;3/9/2025 12:34;MastCard;karaj;99999.0;73
failed;11/9/2025 17:17;Discover;Isfahan;1158713.0;82
failed;11/9/2025 4:15;Amex;Shiraz;12345.0;19
success;21/9/2025 8:59;Visa;Tehran;0.0;68
success;21/9/2025 21:23;Visa;Tehran;914465.0;70
success;22/9/2025 21:10;Amex;Mashhad;12345.0;33
success;13/9/2025 23:17;Master-Card;TEHRAN;1463119.0;97
success;7/9/2025 17:17;Visa;Shiraz;1050805.0;80
succeed;23/9/2025 21:23;Visa;Shiraz;9999999999.0;75
fail;17/9/2025 11:11;Amex;Tehran;774681.0;22
success;30/9/2025 2:20;Visa;Mashhad;5000.0;36
failed;2/9/2025 21:21;Amex;Isfahan;583952.0;23
success;12/9/2025 21:10;Visa;Ahvaz;177050.0;63
failed;25/9/2025 14:55;Visa;Tehran;200000.0;26
fail;10/9/2025 2:54;Amex;Qom;0.0;60
fail;18/9/2025 21:23;Master-Card;TEHRAN;99999.0;96
failed;22/9/2025 21:23;MastCard;TEHRAN;443463.0;94
fail;27/9/2025 21:21;Vsa;THR;850000.0;5
success;11/9/2025 1:51;Discover;Isfahan;120000.0;54
fail;16/9/2025 19:51;Master-Card;tehr@n;-999999.0;38
success;17/9/2025 4:15;Discover;Ahvaz;0.0;62
success;19/9/2025 14:00;Master-Card;THR;12345.0;25
fail;18/9/2025 7:08;MasterCard;tehr@n;583952.0;99
success;3/9/2025 2:30;Discover;tehr@n;583952.0;12
success;21/9/2025 9:00;Discover;Tabriz;63489.0;22
fail;27/9/2025 4:40;Amex;Tehran;50200.0;9
success;26/9/2025 9:45;Visa;Karaj;205000.0;84
success;16/9/2025 12:34;nan;Qom;412308.0;29
fail;6/9/2025 4:15;Discover;Tabriz;914465.0;44
success;25/9/2025 16:16;Discover;Karaj;976246.0;94
fail;12/9/2025 21:23;Discover;Tehran;443463.0;27
fail;11/9/2025 18:45;Visa;Tehran;471227.0;55
success;15/9/2025 16:40;MastCard;Isfahan;-5000.0;81
success;15/9/2025 4:40;Amex;Tehran;976246.0;5
Success;16/9/2025 18:45;Vsa;Karaj;1387769.0;52
fail;10/9/2025 7:32;Visa;tehr@n;343679.0;13
fail;12/9/2025 13:10;nan;Shiraz;250000.0;42
fail;28/9/2025 9:00;Discover;Shiraz;-999999.0;15
success;13/9/2025 16:16;nan;Tehran;450000.0;79
success;4/9/2025 2:30;Visa;Mashhad;-5000.0;18
success;7/9/2025 7:07;MastCard;karaj;1768588.0;50
fail;22/9/2025 14:11;Amex;Shiraz;177050.0;2
failed;2/9/2025 12:44;Discover;Tabriz;914282.0;88
success;26/9/2025 12:34;Visa;karaj;0.0;13
Success;27/9/2025 2:20;Amex;Tehran ;1463119.0;68
fail;27/9/2025 11:11;Visa;Tabriz;-999999.0;47
success;27/9/2025 9:09;MasterCard;Tabriz;0.0;90
success;15/9/2025 20:33;Amex;Isfahan;1578078.0;75
success;8/9/2025 21:23;MastCard;Tehran;900000.0;50
fail;7/9/2025 5:23;visa;THR;452545.0;12
FAIL;15/9/2025 14:11;Discover;tehr@n;99999.0;13
fail;23/9/2025 4:04;Discover;Shiraz;100.5;9
fail;14/9/2025 2:37;Discover;Ahvaz;1.0;59
success;8/9/2025 13:13;MastCard;Shiraz;1463119.0;45
success;28/9/2025 6:30;nan;Isfahan;1782689.0;70
success;12/9/2025 21:23;VISA;Shiraz;0.0;43
fail;13/9/2025 2:37;Master Card;karaj;-5000.0;74
success;30/9/2025 7:07;Master-Card;karaj;0.0;23
success;11/9/2025 14:11;visa;Tehran;900000.0;79
fail;17/9/2025 20:33;Discover;Mashhad;0.0;45
Success;29/9/2025 2:30;Master Card;Isfahan;1305967.0;23
failed;17/9/2025 19:51;MastCard;Ahvaz;976246.0;34
success;24/9/2025 2:37;Visa;Mashhad;1.0;16
fail;4/9/2025 9:00;Visa;Isfahan;177050.0;63
failed;21/9/2025 2:20;Visa;Karaj;774681.0;51
fail;8/9/2025 13:13;Vsa;Mashhad;177050.0;32
fail;5/9/2025 12:12;Amex;Tabriz;177050.0;38
fail;26/9/2025 21:23;Visa;TEHRAN;976246.0;56
fail;16/9/2025 19:51;MastCard;Tehran;333333.0;69
failed;4/9/2025 14:55;Visa;Tehran;1578078.0;17
success;28/9/2025 23:59;Vsa;Tehran;9999999999.0;87
Success;22/9/2025 18:12;Vsa;Tehran;545116.0;39
fail;29/9/2025 14:02;VISA;Qom;205000.0;41
success;15/9/2025 8:59;Visa;Shiraz;850000.0;48
FAIL;12/9/2025 1:51;Master-Card;Mashhad;200000.0;82
failed;5/9/2025 23:59;Discover;Tabriz;471227.0;28
success;30/9/2025 23:59;MasterCard;Tehran;343679.0;77
fail;23/9/2025 10:48;MasterCard;Mashhad;5000.0;50
success;16/9/2025 10:48;Amex;Qom;9999999999.0;1
fail;14/9/2025 18:45;visa;Tabriz;343679.0;50
success;10/9/2025 5:56;Amex;Tabriz;177050.0;19
success;7/9/2025 21:10;nan;Tehran;1768588.0;99
success;13/9/2025 21:23;Discover;Tehran;120000.0;59
success;20/9/2025 6:30;MasterCard;Tehran;-5000.0;68
success;28/9/2025 12:12;MasterCard;Karaj;1463119.0;67
fail;29/9/2025 5:56;Discover;Isfahan;-5000.0;41
success;5/9/2025 14:55;VISA;Tehran;100.5;10
success;29/9/2025 7:32;MastCard;Mashhad;0.0;28
fail;3/9/2025 17:07;MasterCard;Qom;412308.0;34
fail;15/9/2025 2:24;MastCard;Isfahan;1158713.0;39
fail;4/9/2025 21:23;MasterCard;Tehran;1883871.0;83
success;15/9/2025 18:12;Visa;Ahvaz;585954.0;56
succeed;14/9/2025 11:11;MasterCard;Karaj;343679.0;52
fail;20/9/2025 6:30;Amex;Isfahan;0.0;3
success;19/9/2025 21:10;visa;Isfahan;914282.0;23
success;13/9/2025 12:34;Visa;Tehran;205000.0;17
fail;10/9/2025 10:05;MasterCard;Ahvaz;250000.0;71
failed;21/9/2025 19:29;Visa;Qom;120000.0;26
fail;5/9/2025 18:00;Visa;Tehran;1768588.0;18
failed;27/9/2025 11:11;Amex;Isfahan;850000.0;46
fail;23/9/2025 20:20;Visa;TEHRAN;850000.0;70
fail;20/9/2025 12:44;MastCard;Mashhad;555555.0;31
fail;29/9/2025 12:44;MasterCard;Tabriz;0.0;94
fail;20/9/2025 7:07;Visa;Shiraz;12345.0;9
failed;25/9/2025 5:23;MasterCard;Tabriz;914465.0;35
fail;6/9/2025 22:27;Visa;Mashhad;443463.0;81
success;4/9/2025 20:33;Master-Card;Shiraz;-5000.0;60
fail;2/9/2025 14:11;Visa;THR;1768588.0;76
failed;22/9/2025 3:00;Visa;Karaj;555555.0;63
success;16/9/2025 20:20;Amex;Isfahan;583952.0;52
success;18/9/2025 4:40;VISA;Ahvaz;-999999.0;48
fail;5/9/2025 10:05;Master-Card;TEHRAN;419089.0;61
success;22/9/2025 17:07;Discover;Mashhad;1782689.0;24
fail;4/9/2025 2:37;Visa;Tehran;-5000.0;74
fail;30/9/2025 21:21;Amex;THR;50200.0;58
success;13/9/2025 10:48;Vsa;Tehran;200000.0;64
succeed;19/9/2025 7:08;Discover;Tehran;0.0;30
failed;23/9/2025 14:11;MasterCard;Tabriz;333333.0;29
success;2/9/2025 7:08;Visa;Isfahan;177050.0;10
success;13/9/2025 4:15;Visa;Ahvaz;545116.0;39
succeed;11/9/2025 8:08;Amex;Isfahan;177050.0;55
success;30/9/2025 9:09;Visa;Tehran;200000.0;28
success;22/9/2025 15:45;Visa;Shiraz;-5000.0;18
Success;29/9/2025 5:56;Discover;Shiraz;1782689.0;41
fail;4/9/2025 13:13;MasterCard;karaj;850000.0;81
fail;22/9/2025 17:17;Visa;Isfahan;850000.0;75
success;20/9/2025 9:00;MasterCard;Tehran;123456.0;65
fail;20/9/2025 14:30;nan;Qom;1782689.0;81
fail;15/9/2025 9:00;Visa;Tehran;583952.0;46
success;4/9/2025 2:37;Amex;Tehran;-5000.0;60
success;9/9/2025 15:45;Vsa;Ahvaz;-5000.0;9
succeed;7/9/2025 9:45;Discover;Isfahan;1387769.0;45
fail;19/9/2025 2:37;Visa;Mashhad;585954.0;60
fail;19/9/2025 19:51;Visa;Shiraz;0.0;28
fail;6/9/2025 2:20;Amex;Isfahan;0.0;98
success;6/9/2025 18:12;Amex;Tehran;1427657.0;3
success;20/9/2025 23:59;Visa;Tabriz;914282.0;51
success;15/9/2025 18:12;Vsa;Tehran;583952.0;8
fail;15/9/2025 8:08;MastCard;Tehran ;443463.0;70
success;25/9/2025 3:00;Discover;Karaj;0.0;59
success;20/9/2025 14:55;MastCard;Mashhad;205000.0;61
fail;9/9/2025 3:27;Discover;Tehran;63489.0;58
success;4/9/2025 3:27;MastCard;Tehran;0.0;70
success;18/9/2025 14:11;Visa;karaj;774681.0;94
succeed;18/9/2025 2:37;MastCard;tehr@n;300000.0;12
failed;5/9/2025 23:59;Discover;Tehran;100.5;9
success;20/9/2025 11:11;Amex;TEHRAN;9999999999.0;49
failed;23/9/2025 20:20;Visa;Isfahan;1000.0;83
success;30/9/2025 21:23;MastCard;Tabriz;177050.0;17
failed;11/9/2025 19:51;Visa;Tehran;471227.0;54
fail;5/9/2025 19:19;Visa;Ahvaz;205000.0;44
success;22/9/2025 1:51;Visa;Mashhad;205000.0;32
success;26/9/2025 4:15;Visa;karaj;100000.0;35
success;4/9/2025 11:11;MastCard;Tabriz;900000.0;78
fail;29/9/2025 12:34;visa;Karaj;914282.0;49
fail;12/9/2025 21:23;Vsa;Tehran;850000.0;54
fail;2/9/2025 1:51;Master-Card;Tehran;914282.0;16
fail;13/9/2025 21:23;Visa;Tehran;0.0;85
fail;10/9/2025 10:48;Visa;karaj;1463119.0;12
success;9/9/2025 18:45;Amex;Shiraz;-999999.0;89
failed;10/9/2025 10:05;VISA;Tehran;-5000.0;99
success;7/9/2025 4:40;Amex;Isfahan;419089.0;8
failed;4/9/2025 14:02;Discover;Ahvaz;850000.0;21
failed;19/9/2025 4:04;Visa;Tabriz;-5000.0;48
success;10/9/2025 19:51;Visa;TEHRAN;333333.0;8
fail;30/9/2025 18:00;Discover;TEHRAN;100.5;28
fail;3/9/2025 21:21;MastCard;Qom;5000.0;80
Success;25/9/2025 19:51;Visa;Shiraz;120000.0;10
fail;21/9/2025 18:45;Master-Card;Shiraz;-5000.0;52
success;29/9/2025 21:10;Master Card;Tabriz;1387769.0;15
fail;19/9/2025 8:59;Master-Card;Isfahan;1305967.0;4
Success;21/9/2025 11:11;nan;Tehran;177050.0;91
success;2/9/2025 7:32;Visa;TEHRAN;850000.0;79
failed;27/9/2025 13:10;VISA;Karaj;200000.0;97
fail;20/9/2025 22:27;Discover;Tehran;774681.0;62
fail;10/9/2025 15:45;Master-Card;Qom;774681.0;4
success;2/9/2025 18:45;Visa;Isfahan;1502601.0;41
succeed;2/9/2025 2:37;MasterCard;karaj;1578078.0;73
success;28/9/2025 10:48;Visa;Isfahan;1.0;100
Success;24/9/2025 18:00;Visa;Shiraz;200000.0;55
success;17/9/2025 7:08;Master Card;Tehran;100000.0;28
failed;16/9/2025 13:10;Vsa;Qom;100000.0;47
success;16/9/2025 8:59;MasterCard;Tabriz;-5000.0;9
fail;14/9/2025 19:19;MasterCard;Tehran;1158713.0;2
fail;7/9/2025 1:01;MastCard;Shiraz;914282.0;67
FAIL;21/9/2025 9:00;Discover;Shiraz;205000.0;48
Success;11/9/2025 8:08;MastCard;ThRan;1050805.0;69
success;24/9/2025 21:23;MasterCard;Shiraz;-1.0;74
fail;1/9/2025 13:10;Amex;Mashhad;177050.0;28
fail;11/9/2025 14:02;VISA;TEHRAN;177050.0;79
succeed;23/9/2025 7:32;MasterCard;karaj;850000.0;14
fail;21/9/2025 15:45;MasterCard;Qom;100000.0;46
failed;4/9/2025 6:30;Master-Card;Mashhad;1472823.0;88
fail;7/9/2025 21:23;Master-Card;tehr@n;0.0;13
success;26/9/2025 19:19;visa;Shiraz;100.5;16
failed;15/9/2025 11:11;Amex;Karaj;850000.0;95
fail;18/9/2025 17:07;Discover;Tehran;100000.0;40
fail;12/9/2025 1:51;Discover;Karaj;-5000.0;72
Success;17/9/2025 23:59;Visa;Tabriz;0.0;81
success;1/9/2025 16:16;MastCard;Tehran;0.0;30
success;11/9/2025 23:17;Discover;THR;9999999999.0;81
success;28/9/2025 7:32;Amex;Karaj;850000.0;100
fail;1/9/2025 0:00;nan;Isfahan;1883871.0;65
fail;15/9/2025 13:13;Master Card;Isfahan;1502601.0;58
success;28/9/2025 11:11;Visa;Tehran;471227.0;89
fail;21/9/2025 2:30;Discover;Tehran;1578078.0;48
success;10/9/2025 4:15;Vsa;Isfahan;100.5;49
success;7/9/2025 3:00;MasterCard;Tehran;120000.0;90
fail;2/9/2025 0:00;Vsa;Isfahan;0.0;2
success;10/9/2025 23:17;Master-Card;karaj;9999999999.0;90
fail;24/9/2025 12:12;MasterCard;Tehran;1.0;14
fail;4/9/2025 21:21;Discover;Tehran;1768588.0;98
success;12/9/2025 19:29;MasterCard;TEHRAN;63489.0;17
failed;19/9/2025 21:23;Amex;Karaj;-5000.0;31
fail;26/9/2025 7:08;Discover;Tehran;-1.0;10
success;11/9/2025 21:21;Vsa;Tehran;1472823.0;70
success;8/9/2025 11:11;Master-Card;Karaj;1578078.0;90
fail;18/9/2025 21:10;Discover;Isfahan;471227.0;37
success;11/9/2025 21:21;VISA;Karaj;0.0;64
Success;11/9/2025 21:21;Amex;Isfahan;1883871.0;30
success;13/9/2025 2:30;Master-Card;Tehran ;-1.0;34
fail;3/9/2025 6:30;Visa;Karaj;-999999.0;18
success;12/9/2025 14:11;Discover;Tehran;-999999.0;89
success;3/9/2025 19:19;Discover;Tabriz;-999999.0;63
fail;10/9/2025 23:59;Discover;Qom;583952.0;49
fail;27/9/2025 3:27;Visa;Tehran;12345.0;56
fail;17/9/2025 14:00;Master-Card;Tehran;585954.0;92
fail;22/9/2025 15:45;MasterCard;Tehran;452545.0;58
fail;2/9/2025 7:07;VISA;Mashhad;9999999999.0;27
success;17/9/2025 2:20;Amex;Shiraz;1427657.0;55
fail;16/9/2025 19:51;Visa;Tehran;0.0;85
failed;2/9/2025 2:30;Amex;Shiraz;333333.0;19
success;28/9/2025 12:34;visa;Shiraz;200000.0;23
failed;22/9/2025 11:11;Amex;tehr@n;0.0;47
success;30/9/2025 8:08;Visa;karaj;850000.0;79
fail;20/9/2025 7:07;nan;tehr@n;0.0;66
success;6/9/2025 15:45;Discover;Tehran ;0.0;100
failed;28/9/2025 22:27;MastCard;Isfahan;585954.0;51
fail;25/9/2025 8:59;MasterCard;Mashhad;100000.0;84
fail;29/9/2025 0:00;Discover;Tabriz;12345.0;28
fail;10/9/2025 19:29;Discover;Mashhad;0.0;57
fail;28/9/2025 1:01;nan;Tehran;100.5;58
fail;10/9/2025 11:11;nan;Shiraz;250000.0;15
fail;8/9/2025 23:59;MasterCard;Tehran;914465.0;16
fail;1/9/2025 23:59;Discover;Tabriz;914465.0;98
success;13/9/2025 11:11;Visa;Tabriz;555555.0;47
fail;24/9/2025 23:59;Visa;tehr@n;545116.0;63
success;9/9/2025 6:30;MasterCard;Tehran;1578078.0;12
success;22/9/2025 23:17;Discover;TEHRAN;471227.0;43
success;10/9/2025 18:00;Visa;Tehran;555555.0;84
fail;15/9/2025 7:32;MasterCard;Shiraz;200000.0;29
success;5/9/2025 12:12;MastCard;Tabriz;1578078.0;49
fail;22/9/2025 21:23;Master-Card;Tabriz;850000.0;3
success;16/9/2025 10:48;Amex;nan;1578078.0;69
success;13/9/2025 19:40;MastCard;Tabriz;-999999.0;60
fail;22/9/2025 3:00;Discover;Tabriz;177050.0;66
fail;25/9/2025 16:16;MasterCard;Qom;1387769.0;88
fail;20/9/2025 17:17;MastCard;Karaj;-5000.0;91
fail;18/9/2025 23:17;MastCard;ThRan;0.0;26
fail;11/9/2025 19:51;MasterCard;Karaj;1463119.0;71
FAIL;27/9/2025 12:12;MasterCard;Qom;976246.0;74
fail;9/9/2025 13:13;nan;Isfahan;63489.0;69
success;16/9/2025 6:06;Amex;Qom;100.5;47
success;2/9/2025 2:30;Amex;Qom;1.0;76
success;26/9/2025 19:40;Vsa;Tabriz;545116.0;97
Success;25/9/2025 3:00;Visa;Shiraz;0.0;42
failed;2/9/2025 14:02;MasterCard;Tabriz;1463119.0;31
failed;12/9/2025 15:45;Master Card;Mashhad;1463119.0;22
Success;8/9/2025 12:34;Discover;Tabriz;9999999999.0;17
fail;9/9/2025 19:51;Discover;Tabriz;-1.0;84
success;12/9/2025 18:12;Amex;Shiraz;100000.0;20
failed;26/9/2025 14:11;Visa;Tehran;-1.0;8
success;9/9/2025 2:54;Amex;Tehran;200000.0;99
FAIL;10/9/2025 7:08;Visa;Tehran;914282.0;49
fail;25/9/2025 12:44;Amex;Tehran;-5000.0;88
success;2/9/2025 23:17;Amex;Tehran;100000.0;38
FAIL;16/9/2025 2:20;MasterCard;Ahvaz;1782689.0;53
fail;20/9/2025 2:20;Discover;Mashhad;100.5;28
success;7/9/2025 14:30;Discover;Mashhad;471227.0;77
fail;28/9/2025 16:40;Discover;Shiraz;9999999999.0;29
success;2/9/2025 3:27;MasterCard;Karaj;452545.0;72
Success;1/9/2025 13:13;Discover;Tehran;-5000.0;11
fail;19/9/2025 10:05;Vsa;THR;976246.0;47
fail;28/9/2025 14:11;MastCard;ThRan;123456.0;45
fail;4/9/2025 12:12;Discover;Tehran;774681.0;18
failed;24/9/2025 0:00;Visa;Shiraz;850000.0;50
success;22/9/2025 11:11;Visa;Tehran;343679.0;90
fail;27/9/2025 21:21;Amex;Tehran;0.0;49
fail;2/9/2025 2:24;Visa;Tabriz;250000.0;22
failed;25/9/2025 2:20;Visa;karaj;1578078.0;45
failed;14/9/2025 2:24;Discover;Shiraz;100.5;61
fail;2/9/2025 14:02;VISA;Mashhad;0.0;100
fail;29/9/2025 14:11;MastCard;Isfahan;100.5;94
success;15/9/2025 14:11;Master-Card;Mashhad;343679.0;21
success;12/9/2025 10:05;Visa;Tabriz;1.0;71
